id,user_id,subject_id,day,period,start_time,end_time,room,department,semester
b4571bbd-0639-4f17-acc3-d18992b1b7c8,,59fb7f9f-3517-463f-bf90-2fa9a20a477c,Wednesday,4,11:05:00,12:00:00,CR 5,E02,5
ffcbe3f7-48ae-4808-a256-29732d1037d4,,dc9eb394-88af-497d-9abe-6082ad94c781,Wednesday,5,13:00:00,13:50:00,CR 5,E02,5
fa14e502-6d8c-4e7a-8548-3cffdea6c11b,,a355428e-9cc9-4ee9-a8ff-903dc7810fc7,Wednesday,6,13:50:00,14:40:00,CR 5,E02,5
d43d580f-d4c6-4f61-ba40-d0cd440e913e,,a355428e-9cc9-4ee9-a8ff-903dc7810fc7,Wednesday,7,14:55:00,15:45:00,CR 5,E02,5
dbb41c2b-0836-412d-a721-2464f97109d5,,e5a10bad-1ef1-423e-af2b-ac5ed91d55e2,Thursday,1,08:00:00,08:55:00,CR 5,E02,5
7aa00771-cf49-402a-8355-1e13f825a791,,74d1f9d2-b5f4-425f-8219-bd8a2acc4404,Thursday,2,08:55:00,09:50:00,CR 5,E02,5
7a616156-28a4-4c8a-8bc3-832c29abb968,,79a9ba9c-f18d-4e6b-a73f-cb36751b9f57,Thursday,3,10:10:00,11:05:00,CR 5,E02,5
003f04b3-a783-4626-982f-47b84fbb67a8,d2b75637-ca0f-4886-b38e-622eee3277af,d861e543-b3a0-4391-9182-559b58d46a13,Monday,1,08:00:00,08:55:00,CR 5,,
52a2921d-c498-4b3d-b4c5-d2d25bc0576a,,bcfa643a-f890-4eea-90ca-9ea91f079bc3,Thursday,5,13:00:00,13:50:00,CR 5,E02,5
65c80739-105e-4726-a04d-521738194e00,,bcfa643a-f890-4eea-90ca-9ea91f079bc3,Thursday,6,13:50:00,14:40:00,CR 5,E02,5
364e6aad-fd73-43eb-b0e3-79adb8299b9a,d2b75637-ca0f-4886-b38e-622eee3277af,d861e543-b3a0-4391-9182-559b58d46a13,Monday,2,08:55:00,09:50:00,CR 5,,
daa5010b-6b03-49b2-90a3-fa450671b06f,,79a9ba9c-f18d-4e6b-a73f-cb36751b9f57,Friday,1,08:00:00,08:55:00,CR 5,E02,5
21d66d78-ad90-46d3-9d82-ae5e43ac900a,,79a9ba9c-f18d-4e6b-a73f-cb36751b9f57,Friday,2,08:55:00,09:50:00,CR 5,E02,5
68bae24e-8514-4f97-a71b-23f52c4480c3,,1a7dc879-c159-447b-b31a-9500ce8984fa,Friday,3,10:10:00,11:05:00,CR 5,E02,5
4041be83-f593-4f63-91d8-c4967932e126,,5f224566-4b10-4b07-9346-42d3b60a7e79,Friday,4,11:05:00,12:00:00,CR 5,E02,5
68468853-99ce-49b4-b47e-9e3fabaac72d,,c6a9bbd5-d5f4-4619-a995-70c71c5b1bdb,Friday,5,13:00:00,13:50:00,IoT Lab,E02,5
c208eb68-65b8-4b96-bfa6-ef854612bb67,,c6a9bbd5-d5f4-4619-a995-70c71c5b1bdb,Friday,6,13:50:00,14:40:00,IoT Lab,E02,5
65b997ce-55c5-413c-8dbc-51cbc2a466f4,,e5a10bad-1ef1-423e-af2b-ac5ed91d55e2,Friday,7,14:55:00,15:45:00,CR 5,E02,5
12e2ad87-7279-4ca8-916f-bcbbd7b0e372,,79a9ba9c-f18d-4e6b-a73f-cb36751b9f57,Saturday,1,08:00:00,08:55:00,CR 5,E02,5
303a4fb2-de50-407b-9fc3-7c0b98c38901,,74d1f9d2-b5f4-425f-8219-bd8a2acc4404,Saturday,2,08:55:00,09:50:00,CR 5,E02,5
30a93996-707b-4cf7-a28a-88b69458b885,,5f224566-4b10-4b07-9346-42d3b60a7e79,Saturday,3,10:10:00,11:05:00,CR 5,E02,5
cb1cbec1-e176-4825-81e4-27c2cae7e912,,b7f32899-c477-408e-aab5-bbf99ff7c5c3,Saturday,4,11:05:00,12:00:00,CR 5,E02,5
6a169ad7-5a21-4e29-a7c3-86833525b37a,,1a7dc879-c159-447b-b31a-9500ce8984fa,Saturday,5,13:00:00,13:50:00,CR 5,E02,5
0af3ada7-991b-423f-98d9-2f3f307fc64c,,a355428e-9cc9-4ee9-a8ff-903dc7810fc7,Saturday,6,13:50:00,14:40:00,CR 5,E02,5
b9182cc4-ea21-4bb0-88f5-fa2cea9288ec,,e5a10bad-1ef1-423e-af2b-ac5ed91d55e2,Saturday,7,14:55:00,15:45:00,CR 5,E02,5
9710fa49-be5a-4e87-bf20-18f13c7259de,c5e46aab-8c7f-450c-b381-90a98f7b00ef,9f03fd3d-d2a2-4361-b63f-1ba34d29bbe5,Monday,1,08:00:00,08:55:00,CR 5,,
da65247c-3fee-4573-83c1-faaa54bd0ae7,c5e46aab-8c7f-450c-b381-90a98f7b00ef,9f03fd3d-d2a2-4361-b63f-1ba34d29bbe5,Monday,2,08:55:00,09:50:00,CR 5,,
e6116046-7dcb-4365-b152-61c03926c93b,c5e46aab-8c7f-450c-b381-90a98f7b00ef,fefd21c9-81c2-4538-8249-c7695b552ce3,Monday,3,10:10:00,11:05:00,CR 5,,
11348f78-235d-4900-a109-559cdd6a14f4,c5e46aab-8c7f-450c-b381-90a98f7b00ef,fefd21c9-81c2-4538-8249-c7695b552ce3,Monday,4,11:05:00,12:00:00,CR 5,,
56e88bd5-f2c1-4146-8df3-a9fb6b23b32c,c5e46aab-8c7f-450c-b381-90a98f7b00ef,9b321998-20e3-4d86-bc7d-de395a711a90,Monday,5,13:00:00,13:50:00,CR 5,,
79e46499-d564-40f3-b29d-29abeedd154b,c5e46aab-8c7f-450c-b381-90a98f7b00ef,9b321998-20e3-4d86-bc7d-de395a711a90,Monday,6,13:50:00,14:40:00,CR 5,,
32a409f8-9090-4d6f-bd4c-905476e02d32,c5e46aab-8c7f-450c-b381-90a98f7b00ef,6310ac59-00a6-44db-9498-4eabf33209d6,Monday,7,14:55:00,15:45:00,CR 5,,
f2047d93-7eeb-43d9-804b-a7f75603a47e,c5e46aab-8c7f-450c-b381-90a98f7b00ef,f7cfb66e-d824-4778-bc15-a0a07fd943c6,Tuesday,1,08:00:00,08:55:00,IoT Lab,,
e0597da0-f714-4430-8ef3-ad180ba2ca84,c5e46aab-8c7f-450c-b381-90a98f7b00ef,f7cfb66e-d824-4778-bc15-a0a07fd943c6,Tuesday,2,08:55:00,09:50:00,IoT Lab,,
55403227-8472-4b76-808e-3b54c96967fc,c5e46aab-8c7f-450c-b381-90a98f7b00ef,a2f6016d-ce68-41a4-a1ea-bd688622b2a9,Tuesday,3,10:10:00,11:05:00,IoT LAB,,
b4b5870f-dbe0-480d-bd7d-3ca1c8f934e9,c5e46aab-8c7f-450c-b381-90a98f7b00ef,a2f6016d-ce68-41a4-a1ea-bd688622b2a9,Tuesday,4,11:05:00,12:00:00,IoT LAB,,
6ca69413-fd65-4264-9a1e-3098b39ba595,c5e46aab-8c7f-450c-b381-90a98f7b00ef,e70d2bdc-a87f-45fd-8087-a29eaf17bb2e,Tuesday,5,13:00:00,13:50:00,CR 5,,
91811f77-d11b-42e1-8fdd-e0aeacaa1baa,c5e46aab-8c7f-450c-b381-90a98f7b00ef,1afd624f-393c-4ec9-8e05-c4a7351f81fd,Tuesday,6,13:50:00,14:40:00,CR 5,,
5ccd9b28-3d65-40f7-8fc7-02bca75faf36,c5e46aab-8c7f-450c-b381-90a98f7b00ef,e70d2bdc-a87f-45fd-8087-a29eaf17bb2e,Tuesday,7,14:55:00,15:45:00,CR 5,,
d2cc4975-8824-4be2-85dd-58f7dc566ff2,c5e46aab-8c7f-450c-b381-90a98f7b00ef,1afd624f-393c-4ec9-8e05-c4a7351f81fd,Wednesday,1,08:00:00,08:55:00,CR 5,,
1358c8ed-c20c-43fa-b291-08a92a90d8e2,c5e46aab-8c7f-450c-b381-90a98f7b00ef,900153b8-a8c8-4f82-a440-122afac550e7,Wednesday,2,08:55:00,09:50:00,CR 5,,
469e2e7b-81cd-4abc-a0d0-edc235a50fce,c5e46aab-8c7f-450c-b381-90a98f7b00ef,0c3844bd-b331-45f4-9536-b5d2fcdd37b5,Wednesday,3,10:10:00,11:05:00,CR 5,,
05a4473f-2989-4e20-891f-1f8026dafaf6,c5e46aab-8c7f-450c-b381-90a98f7b00ef,ef40ea71-db16-4940-afbc-73605537fab9,Wednesday,4,11:05:00,12:00:00,CR 5,,
0ce13fc8-e206-4427-a6ef-bb6a9c807d21,c5e46aab-8c7f-450c-b381-90a98f7b00ef,9b321998-20e3-4d86-bc7d-de395a711a90,Wednesday,5,13:00:00,13:50:00,CR 5,,
49a94379-75d4-4f34-b411-93e3bdb0f28f,c5e46aab-8c7f-450c-b381-90a98f7b00ef,4504201a-022c-47bf-b141-3f1b73b5a977,Wednesday,6,13:50:00,14:40:00,CR 5,,
4575ef00-dd31-405e-9fb6-657594de7bd6,c5e46aab-8c7f-450c-b381-90a98f7b00ef,4504201a-022c-47bf-b141-3f1b73b5a977,Wednesday,7,14:55:00,15:45:00,CR 5,,
dbb6f6af-e38b-4912-8fc5-50c29ef25f60,c5e46aab-8c7f-450c-b381-90a98f7b00ef,0c3844bd-b331-45f4-9536-b5d2fcdd37b5,Thursday,1,08:00:00,08:55:00,CR 5,,
c3746e56-bfac-405c-b20a-4f2b9dee0a82,c5e46aab-8c7f-450c-b381-90a98f7b00ef,0b1446c5-78ba-447e-b58f-39e179697d3f,Thursday,2,08:55:00,09:50:00,CR 5,,
d4dcfa26-d1e5-41f7-af25-ee2b6d8062a1,c5e46aab-8c7f-450c-b381-90a98f7b00ef,900153b8-a8c8-4f82-a440-122afac550e7,Thursday,3,10:10:00,11:05:00,CR 5,,
f993028e-952d-4eac-9b47-a1d1136d2df4,c5e46aab-8c7f-450c-b381-90a98f7b00ef,6310ac59-00a6-44db-9498-4eabf33209d6,Thursday,4,11:05:00,12:00:00,CR 5,,
22247083-0d52-4221-886d-9112695b5aed,c5e46aab-8c7f-450c-b381-90a98f7b00ef,9f03fd3d-d2a2-4361-b63f-1ba34d29bbe5,Thursday,5,13:00:00,13:50:00,CR 5,,
6f052b10-5249-4d72-92b6-05e644fdb69a,c5e46aab-8c7f-450c-b381-90a98f7b00ef,9f03fd3d-d2a2-4361-b63f-1ba34d29bbe5,Thursday,6,13:50:00,14:40:00,CR 5,,
bdc99473-4d83-438a-86bf-d87ecbd2237d,c5e46aab-8c7f-450c-b381-90a98f7b00ef,6310ac59-00a6-44db-9498-4eabf33209d6,Thursday,7,14:55:00,15:45:00,CR 5,,
70c1da30-d1a6-477f-963c-6b7340677b0d,c5e46aab-8c7f-450c-b381-90a98f7b00ef,900153b8-a8c8-4f82-a440-122afac550e7,Friday,1,08:00:00,08:55:00,CR 5,,
d08052d8-5dd7-4eb7-a8c3-f106e8ea248a,c5e46aab-8c7f-450c-b381-90a98f7b00ef,900153b8-a8c8-4f82-a440-122afac550e7,Friday,2,08:55:00,09:50:00,CR 5,,
0ac20d2a-6f65-4079-ac45-92f6d6878029,c5e46aab-8c7f-450c-b381-90a98f7b00ef,e70d2bdc-a87f-45fd-8087-a29eaf17bb2e,Friday,3,10:10:00,11:05:00,CR 5,,
cb067edd-1eb9-4fcc-a439-a0f6d204b774,c5e46aab-8c7f-450c-b381-90a98f7b00ef,1afd624f-393c-4ec9-8e05-c4a7351f81fd,Friday,4,11:05:00,12:00:00,CR 5,,
70a16ac2-b496-4830-b435-f18acaa07423,c5e46aab-8c7f-450c-b381-90a98f7b00ef,d6fce91a-c06c-40be-adc0-fbcc9b6f8c65,Friday,5,13:00:00,13:50:00,IoT Lab,,
40d1ad22-0422-40ce-aefe-3f318edd038a,c5e46aab-8c7f-450c-b381-90a98f7b00ef,d6fce91a-c06c-40be-adc0-fbcc9b6f8c65,Friday,6,13:50:00,14:40:00,IoT Lab,,
6a2714a3-3a3f-4f1a-afa8-c93efb08ae21,c5e46aab-8c7f-450c-b381-90a98f7b00ef,0c3844bd-b331-45f4-9536-b5d2fcdd37b5,Friday,7,14:55:00,15:45:00,CR 5,,
86eea969-0aba-4a65-993a-3cc05a1ab9b5,c5e46aab-8c7f-450c-b381-90a98f7b00ef,900153b8-a8c8-4f82-a440-122afac550e7,Saturday,1,08:00:00,08:55:00,CR 5,,
e824ed1e-01d0-4cbd-94c6-e3307774c1d8,c5e46aab-8c7f-450c-b381-90a98f7b00ef,0b1446c5-78ba-447e-b58f-39e179697d3f,Saturday,2,08:55:00,09:50:00,CR 5,,
5815d555-d367-4ce4-8bf4-e3063e75b383,c5e46aab-8c7f-450c-b381-90a98f7b00ef,1afd624f-393c-4ec9-8e05-c4a7351f81fd,Saturday,3,10:10:00,11:05:00,CR 5,,
0770c02e-5228-4227-9af1-97e0c6c55e71,c5e46aab-8c7f-450c-b381-90a98f7b00ef,6310ac59-00a6-44db-9498-4eabf33209d6,Saturday,4,11:05:00,12:00:00,CR 5,,
8b2bbcee-cb99-4548-91c8-736bec0b5831,c5e46aab-8c7f-450c-b381-90a98f7b00ef,e70d2bdc-a87f-45fd-8087-a29eaf17bb2e,Saturday,5,13:00:00,13:50:00,CR 5,,
bb211b56-daf0-4e55-8ebb-f434b1cc503b,c5e46aab-8c7f-450c-b381-90a98f7b00ef,4504201a-022c-47bf-b141-3f1b73b5a977,Saturday,6,13:50:00,14:40:00,CR 5,,
d076f1b2-9769-4f40-b6f9-9c8d7906bb72,c5e46aab-8c7f-450c-b381-90a98f7b00ef,0c3844bd-b331-45f4-9536-b5d2fcdd37b5,Saturday,7,14:55:00,15:45:00,CR 5,,
b3606621-4461-44f9-bb27-7e7718eab3c8,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6b790bdc-2d2f-429d-a297-211aaa3030a6,Monday,1,08:00:00,08:55:00,CR 5,,
a7b40ee3-7a72-4b40-8a3c-57f8ebecb838,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6b790bdc-2d2f-429d-a297-211aaa3030a6,Monday,2,08:55:00,09:50:00,CR 5,,
27dbf7be-25ef-491a-8ba8-e0d2f9c0de54,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,30d3d8dc-27ec-4b58-89e6-3fc99e619af6,Monday,3,10:10:00,11:05:00,CR 5,,
3fba3977-62bd-40de-aa96-af9175fe3d15,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,30d3d8dc-27ec-4b58-89e6-3fc99e619af6,Monday,4,11:05:00,12:00:00,CR 5,,
e0c0f7a9-4402-41bf-9233-f18a7eec99d9,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,994bee8c-b2fe-4ba8-8f47-97cad914a8ea,Monday,5,13:00:00,13:50:00,CR 5,,
2ff4b9b8-2c50-47b1-9199-0fbd86b25c5f,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,994bee8c-b2fe-4ba8-8f47-97cad914a8ea,Monday,6,13:50:00,14:40:00,CR 5,,
4f6f8527-f88d-4311-a580-7830e3b55ce6,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,7c5f606a-0552-4dc3-9c70-d9200935359b,Monday,7,14:55:00,15:45:00,CR 5,,
02b2ea30-4914-456e-925f-4344a521194f,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,dc218014-4942-4bbc-8326-db68dc458c0c,Tuesday,1,08:00:00,08:55:00,IoT Lab,,
a051a0a2-e74d-47eb-98cd-7ee201e65886,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,dc218014-4942-4bbc-8326-db68dc458c0c,Tuesday,2,08:55:00,09:50:00,IoT Lab,,
7e881344-157a-4b8a-8b3c-e78f9e0072ac,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,50f94abe-b865-4c83-8daa-fdb0252baa94,Tuesday,3,10:10:00,11:05:00,IoT LAB,,
d18e3334-aae1-459f-b289-f6227121bdc7,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,50f94abe-b865-4c83-8daa-fdb0252baa94,Tuesday,4,11:05:00,12:00:00,IoT LAB,,
85a40a6e-bff8-462e-8361-d4e7de7e7238,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,27cf3c3c-85f2-43a2-bcc9-7f6fdb10c7fe,Tuesday,5,13:00:00,13:50:00,CR 5,,
e4351b26-346b-44c5-8815-802142b9d4ec,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,279d6256-1501-4c06-a558-b747144cf008,Tuesday,6,13:50:00,14:40:00,CR 5,,
3aea1020-86a9-4a0a-998a-c19ea5b92be2,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,27cf3c3c-85f2-43a2-bcc9-7f6fdb10c7fe,Tuesday,7,14:55:00,15:45:00,CR 5,,
e71ab151-d293-4f60-a09a-25d57c3d531e,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,279d6256-1501-4c06-a558-b747144cf008,Wednesday,1,08:00:00,08:55:00,CR 5,,
f3f260f7-6f9d-4021-9e4a-d7fd656d9a98,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,a88aecf3-eaf0-419b-91c3-cdf5455d5c17,Wednesday,2,08:55:00,09:50:00,CR 5,,
b1bb8f41-1a7f-4442-9f3d-8bceb88b8844,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,414407ce-d2c2-4de5-be18-21c2f47cd814,Wednesday,3,10:10:00,11:05:00,CR 5,,
7e6aacf4-3135-4bdf-8e64-82b9b2f58402,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,74bc5998-c4e5-4467-a891-f220c6dcab16,Wednesday,4,11:05:00,12:00:00,CR 5,,
97fa114e-6a01-4c1e-b5c5-c742ec37eea5,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,994bee8c-b2fe-4ba8-8f47-97cad914a8ea,Wednesday,5,13:00:00,13:50:00,CR 5,,
b6b20ad7-246d-40a8-81e6-336f09114ed3,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6b29430e-db63-486a-a662-342e68f1d15e,Wednesday,6,13:50:00,14:40:00,CR 5,,
614e8fa3-3293-4fb7-bc1c-62e3fe73d2d9,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6b29430e-db63-486a-a662-342e68f1d15e,Wednesday,7,14:55:00,15:45:00,CR 5,,
c4b9b3a4-f383-4cfd-947e-b98cd0a9ad79,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,414407ce-d2c2-4de5-be18-21c2f47cd814,Thursday,1,08:00:00,08:55:00,CR 5,,
c62a17eb-3a3c-478a-b4b8-0b5262c6d063,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6c00d92e-ab39-4977-bb52-a976e21ff6b9,Thursday,2,08:55:00,09:50:00,CR 5,,
fe4563cd-babc-4862-b0c1-d152149b8397,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,a88aecf3-eaf0-419b-91c3-cdf5455d5c17,Thursday,3,10:10:00,11:05:00,CR 5,,
fe011655-4af6-43ad-84bf-292ab50b33ec,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,7c5f606a-0552-4dc3-9c70-d9200935359b,Thursday,4,11:05:00,12:00:00,CR 5,,
71337fbd-6875-426a-bfc1-3570030594fa,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6b790bdc-2d2f-429d-a297-211aaa3030a6,Thursday,5,13:00:00,13:50:00,CR 5,,
e50ecb43-8bfe-44e0-819c-7f14c63b316b,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6b790bdc-2d2f-429d-a297-211aaa3030a6,Thursday,6,13:50:00,14:40:00,CR 5,,
3462ffd8-9a1c-44a3-8e69-ad3ed3396aa8,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,7c5f606a-0552-4dc3-9c70-d9200935359b,Thursday,7,14:55:00,15:45:00,CR 5,,
b56f3052-ea2b-4e53-a40d-9b35339878c1,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,a88aecf3-eaf0-419b-91c3-cdf5455d5c17,Friday,1,08:00:00,08:55:00,CR 5,,
88e47465-e290-42c7-a5d3-e2082e88d2b5,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,a88aecf3-eaf0-419b-91c3-cdf5455d5c17,Friday,2,08:55:00,09:50:00,CR 5,,
99d958c6-8f73-44f2-8417-881dc1df8e87,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,27cf3c3c-85f2-43a2-bcc9-7f6fdb10c7fe,Friday,3,10:10:00,11:05:00,CR 5,,
2c86709b-42aa-4a3d-86f7-6301c2968085,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,279d6256-1501-4c06-a558-b747144cf008,Friday,4,11:05:00,12:00:00,CR 5,,
2fdd87d9-8800-4717-ab48-d8515d96dcf1,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,926fe88f-22c3-4ff0-8691-3b862e44ed50,Friday,5,13:00:00,13:50:00,IoT Lab,,
adb49b83-bb2a-4a21-9a55-e89a7eceec37,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,926fe88f-22c3-4ff0-8691-3b862e44ed50,Friday,6,13:50:00,14:40:00,IoT Lab,,
ae3b9da0-3d35-4b0c-8167-2ced139542af,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,414407ce-d2c2-4de5-be18-21c2f47cd814,Friday,7,14:55:00,15:45:00,CR 5,,
e98d2257-ce1b-4251-9349-f7f85d263358,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,a88aecf3-eaf0-419b-91c3-cdf5455d5c17,Saturday,1,08:00:00,08:55:00,CR 5,,
30d3ed89-ce17-485f-bc8e-03b2774c6841,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6c00d92e-ab39-4977-bb52-a976e21ff6b9,Saturday,2,08:55:00,09:50:00,CR 5,,
45539447-fb88-4509-98c7-438ce258982d,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,279d6256-1501-4c06-a558-b747144cf008,Saturday,3,10:10:00,11:05:00,CR 5,,
038eb05e-0f91-43af-8d0e-cfe2215254e2,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,7c5f606a-0552-4dc3-9c70-d9200935359b,Saturday,4,11:05:00,12:00:00,CR 5,,
299108c1-3667-4e36-bbe2-b1634c7da289,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,27cf3c3c-85f2-43a2-bcc9-7f6fdb10c7fe,Saturday,5,13:00:00,13:50:00,CR 5,,
edaf696f-1b18-4226-b9c5-793802e0bf7f,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,6b29430e-db63-486a-a662-342e68f1d15e,Saturday,6,13:50:00,14:40:00,CR 5,,
373139d5-cd8c-4919-a54b-e6e53cf7ebd6,beecbdcf-fce7-44f6-89dd-5639fb1ee63e,414407ce-d2c2-4de5-be18-21c2f47cd814,Saturday,7,14:55:00,15:45:00,CR 5,,
23f43eff-f84d-44c2-ac9a-7f8d4f858fd6,d2b75637-ca0f-4886-b38e-622eee3277af,a4f6a304-faf5-41ac-9353-f4139e963509,Monday,3,10:10:00,11:05:00,CR 5,,
358ec1bb-7c46-40a7-bb14-551006696297,d2b75637-ca0f-4886-b38e-622eee3277af,a4f6a304-faf5-41ac-9353-f4139e963509,Monday,4,11:05:00,12:00:00,CR 5,,
bb9cbf53-7333-41a6-9f05-f09990ab1944,d2b75637-ca0f-4886-b38e-622eee3277af,2bb9719f-cce2-49d1-b740-937f13b5a759,Monday,5,13:00:00,13:50:00,CR 5,,
de7ae0b0-0683-4bc5-9430-eccf5ee8c610,d2b75637-ca0f-4886-b38e-622eee3277af,2bb9719f-cce2-49d1-b740-937f13b5a759,Monday,6,13:50:00,14:40:00,CR 5,,
a9ddb1ff-db90-4334-bd07-cea2b10d3fb3,d2b75637-ca0f-4886-b38e-622eee3277af,1fa0b4de-2eff-4eaf-babe-f07f1a754523,Monday,7,14:55:00,15:45:00,CR 5,,
59233712-72d0-4f13-814e-01a1aa4ee783,d2b75637-ca0f-4886-b38e-622eee3277af,2bbe145b-2d04-40b5-86ac-5d6036365c25,Tuesday,1,08:00:00,08:55:00,IoT Lab,,
f7171724-13f7-4aac-825b-b147cfe16539,d2b75637-ca0f-4886-b38e-622eee3277af,2bbe145b-2d04-40b5-86ac-5d6036365c25,Tuesday,2,08:55:00,09:50:00,IoT Lab,,
49ecc75d-6626-45af-a91b-bd881dee8fde,d2b75637-ca0f-4886-b38e-622eee3277af,39bf49ec-a8ba-403a-a5b3-b53783ae3fdf,Tuesday,3,10:10:00,11:05:00,IoT LAB,,
03dd0642-4593-4006-9129-891fee6c431e,d2b75637-ca0f-4886-b38e-622eee3277af,39bf49ec-a8ba-403a-a5b3-b53783ae3fdf,Tuesday,4,11:05:00,12:00:00,IoT LAB,,
975eae48-faf8-4d56-a85e-540d465b2948,d2b75637-ca0f-4886-b38e-622eee3277af,a7c07e9c-8457-4eb5-bf4a-0ebef303c151,Tuesday,5,13:00:00,13:50:00,CR 5,,
a5ed67a1-726b-4779-a0b0-a39419b7232b,d2b75637-ca0f-4886-b38e-622eee3277af,8073baed-1c3e-4821-8817-b3a6c24dd27a,Tuesday,6,13:50:00,14:40:00,CR 5,,
edb0d4ee-37b8-495d-9484-ce1bbad9864f,d2b75637-ca0f-4886-b38e-622eee3277af,a7c07e9c-8457-4eb5-bf4a-0ebef303c151,Tuesday,7,14:55:00,15:45:00,CR 5,,
f57f3b23-3007-4704-a5de-ce3fe5cea0e9,d2b75637-ca0f-4886-b38e-622eee3277af,8073baed-1c3e-4821-8817-b3a6c24dd27a,Wednesday,1,08:00:00,08:55:00,CR 5,,
abba4de9-5607-4f43-bb67-551e46ce991a,d2b75637-ca0f-4886-b38e-622eee3277af,1cd3baf4-15ab-41bc-86de-51cc6ef4c50b,Wednesday,2,08:55:00,09:50:00,CR 5,,
fd1b5d13-f93d-4174-a2be-25c95391f252,d2b75637-ca0f-4886-b38e-622eee3277af,1cd13ef9-b5ff-481e-870d-40b6ba720f25,Wednesday,3,10:10:00,11:05:00,CR 5,,
e7f3986b-f6bf-4027-b52e-a12ccd3304b7,d2b75637-ca0f-4886-b38e-622eee3277af,6c4d096d-83cd-48af-b81d-275d8fcd0317,Wednesday,4,11:05:00,12:00:00,CR 5,,
65125291-555b-4ac8-80bb-00612a545e1c,d2b75637-ca0f-4886-b38e-622eee3277af,2bb9719f-cce2-49d1-b740-937f13b5a759,Wednesday,5,13:00:00,13:50:00,CR 5,,
76aadd79-eea5-4708-b8d9-c139de9e7356,d2b75637-ca0f-4886-b38e-622eee3277af,1537387e-4a54-4bfa-8f58-d04d1c773082,Wednesday,6,13:50:00,14:40:00,CR 5,,
0b07c84d-9295-4cde-8af6-c023b01870a1,d2b75637-ca0f-4886-b38e-622eee3277af,1537387e-4a54-4bfa-8f58-d04d1c773082,Wednesday,7,14:55:00,15:45:00,CR 5,,
a25f3c91-198c-442e-bf72-e40d054c4c87,d2b75637-ca0f-4886-b38e-622eee3277af,1cd13ef9-b5ff-481e-870d-40b6ba720f25,Thursday,1,08:00:00,08:55:00,CR 5,,
c662497e-4b67-4e22-ace5-e4dda201c4e3,d2b75637-ca0f-4886-b38e-622eee3277af,900e218d-baea-4684-9d08-29c8a183b763,Thursday,2,08:55:00,09:50:00,CR 5,,
d979929e-6e33-4655-9098-edab601e5d5e,d2b75637-ca0f-4886-b38e-622eee3277af,1cd3baf4-15ab-41bc-86de-51cc6ef4c50b,Thursday,3,10:10:00,11:05:00,CR 5,,
e904f5c3-fadb-4398-a41b-6ee99865aeeb,d2b75637-ca0f-4886-b38e-622eee3277af,d861e543-b3a0-4391-9182-559b58d46a13,Thursday,5,13:00:00,13:50:00,CR 5,,
468867c1-bccd-44fd-bfad-ab05df0eb013,d2b75637-ca0f-4886-b38e-622eee3277af,d861e543-b3a0-4391-9182-559b58d46a13,Thursday,6,13:50:00,14:40:00,CR 5,,
